EMIS_Code,School_Name,District,Tehsil,Area_Used,OSM_Type,OSM_ID,OSM_Name,OSM_Latitude,OSM_Longitude,OSM_URL,Distance_km,Distance_Reference,Similarity_Score,Token_Jaccard,Token_Containment,String_Ratio,Confidence_Tier,Reviewer_Decision,Status
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,4555293289,Govt. High School Chak Saida,32.536131,73.164244,https://www.openstreetmap.org/node/4555293289,29.9,district sibling median (2 schools),0.296,0.0,0.0,0.296,Weak,,NEEDS MANUAL VERIFICATION - not accepted
34620292,GGPS MC DERA ROSHAN MBDIN,MANDI BAHA UD DIN,MANDI BAHUDDIN,"district bbox (Mandi Bahauddin District, rel 16117670)",node,5383818653,(unnamed amenity=school POI),32.314204,73.185453,https://www.openstreetmap.org/node/5383818653,40.3,district sibling median (2 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,1921953281,"Govt. Pakistan High School, Hussain Agahi Multan",30.195708,71.471794,https://www.openstreetmap.org/node/1921953281,61.3,tehsil sibling median (1 schools),0.525,0.125,0.25,0.525,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,1921954024,Multan Polytechnic,30.198133,71.48514,https://www.openstreetmap.org/node/1921954024,62.0,tehsil sibling median (1 schools),0.5,0.167,0.5,0.24,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,1921953269,Govt. Girls SchoolNew Multan,30.204999,71.506405,https://www.openstreetmap.org/node/1921953269,63.5,tehsil sibling median (1 schools),0.5,0.167,0.5,0.375,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,1921953142,Govt College Multan,30.223,71.476904,https://www.openstreetmap.org/node/1921953142,64.3,tehsil sibling median (1 schools),0.5,0.167,0.5,0.348,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,6345539905,Govt. Comprehensive Higher Secondary School Multan,30.228597,71.473837,https://www.openstreetmap.org/node/6345539905,64.8,tehsil sibling median (1 schools),0.5,0.167,0.5,0.423,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",node,1921954034,NFC IET Multan,30.22032,71.538141,https://www.openstreetmap.org/node/1921954034,66.3,tehsil sibling median (1 schools),0.478,0.143,0.333,0.478,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",way,431586798,(unnamed amenity=school POI),29.884398,71.298753,https://www.openstreetmap.org/way/431586798,23.4,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",way,182024874,(unnamed amenity=school POI),30.213207,71.472373,https://www.openstreetmap.org/way/182024874,63.1,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36120213,GGPS NAWAN SHER SHUJABAD DISTT. MULTAN,MULTAN,SHUJA ABAD,"district bbox (Multan District, rel 16117648)",way,182024883,(unnamed amenity=school POI),30.204435,71.516679,https://www.openstreetmap.org/way/182024883,63.8,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954024,Multan Polytechnic,30.198133,71.48514,https://www.openstreetmap.org/node/1921954024,2.6,district sibling median (3 schools),0.5,0.143,0.5,0.386,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953142,Govt College Multan,30.223,71.476904,https://www.openstreetmap.org/node/1921953142,4.7,district sibling median (3 schools),0.5,0.143,0.5,0.34,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953269,Govt. Girls SchoolNew Multan,30.204999,71.506405,https://www.openstreetmap.org/node/1921953269,4.7,district sibling median (3 schools),0.5,0.143,0.5,0.291,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,6345539905,Govt. Comprehensive Higher Secondary School Multan,30.228597,71.473837,https://www.openstreetmap.org/node/6345539905,5.2,district sibling median (3 schools),0.5,0.143,0.5,0.339,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953282,Govt. Secondary School New Central Jail Multan,30.162771,71.474991,https://www.openstreetmap.org/node/1921953282,2.4,district sibling median (3 schools),0.484,0.111,0.25,0.484,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954448,University Of Education Lahore (Multan Campus),30.219355,71.476514,https://www.openstreetmap.org/node/1921954448,4.3,district sibling median (3 schools),0.45,0.1,0.2,0.45,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024874,(unnamed amenity=school POI),30.213207,71.472373,https://www.openstreetmap.org/way/182024874,3.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024883,(unnamed amenity=school POI),30.204435,71.516679,https://www.openstreetmap.org/way/182024883,5.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130129,GGES BASTI JALIL MULTAN P/O BASTI JALIL,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,431586798,(unnamed amenity=school POI),29.884398,71.298753,https://www.openstreetmap.org/way/431586798,36.8,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954007,Moona Grammar School,30.175495,71.491084,https://www.openstreetmap.org/node/1921954007,2.6,district sibling median (3 schools),0.417,0.0,0.0,0.417,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953281,"Govt. Pakistan High School, Hussain Agahi Multan",30.195708,71.471794,https://www.openstreetmap.org/node/1921953281,1.6,district sibling median (3 schools),0.4,0.0,0.0,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953763,Lahore Grammar School,30.210342,71.473231,https://www.openstreetmap.org/node/1921953763,3.2,district sibling median (3 schools),0.4,0.0,0.0,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954048,National Foundation School,30.216872,71.469906,https://www.openstreetmap.org/node/1921954048,3.9,district sibling median (3 schools),0.4,0.0,0.0,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953753,Kids Foundation School,30.197253,71.439135,https://www.openstreetmap.org/node/1921953753,3.0,district sibling median (3 schools),0.385,0.0,0.0,0.385,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954457,Virtual Universit,30.211759,71.471772,https://www.openstreetmap.org/node/1921954457,3.3,district sibling median (3 schools),0.357,0.0,0.0,0.357,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024874,(unnamed amenity=school POI),30.213207,71.472373,https://www.openstreetmap.org/way/182024874,3.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024883,(unnamed amenity=school POI),30.204435,71.516679,https://www.openstreetmap.org/way/182024883,5.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130150,GPS KOTLA SADAT,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,431586798,(unnamed amenity=school POI),29.884398,71.298753,https://www.openstreetmap.org/way/431586798,36.8,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,531141298,Government High School Jahanian,30.036757,71.819309,https://www.openstreetmap.org/way/531141298,37.7,district sibling median (3 schools),0.444,0.0,0.0,0.444,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921952399,Aam Khas Bagh School,30.196459,71.480806,https://www.openstreetmap.org/node/1921952399,2.2,district sibling median (3 schools),0.435,0.0,0.0,0.435,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,902844407,Kirri Afghanan High School,30.196061,71.46364,https://www.openstreetmap.org/way/902844407,1.5,district sibling median (3 schools),0.417,0.0,0.0,0.417,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921954048,National Foundation School,30.216872,71.469906,https://www.openstreetmap.org/node/1921954048,3.9,district sibling median (3 schools),0.414,0.0,0.0,0.414,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953281,"Govt. Pakistan High School, Hussain Agahi Multan",30.195708,71.471794,https://www.openstreetmap.org/node/1921953281,1.6,district sibling median (3 schools),0.41,0.0,0.0,0.41,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",node,1921953275,Govt. M.A. Jinnah High School,30.167212,71.492436,https://www.openstreetmap.org/node/1921953275,3.1,district sibling median (3 schools),0.4,0.0,0.0,0.4,Possible,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024874,(unnamed amenity=school POI),30.213207,71.472373,https://www.openstreetmap.org/way/182024874,3.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,182024883,(unnamed amenity=school POI),30.204435,71.516679,https://www.openstreetmap.org/way/182024883,5.5,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36130239,GPS RANA WAHIN,MULTAN,MULTAN SADAR,"district bbox (Multan District, rel 16117648)",way,431586798,(unnamed amenity=school POI),29.884398,71.298753,https://www.openstreetmap.org/way/431586798,36.8,district sibling median (3 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",node,1811305009,Girls College,29.623839,71.920458,https://www.openstreetmap.org/node/1811305009,24.6,district sibling median (4 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",node,1925507956,Govt Girls College,29.399071,71.694889,https://www.openstreetmap.org/node/1925507956,30.6,district sibling median (4 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",node,1925508152,Virtual University,29.397526,71.693172,https://www.openstreetmap.org/node/1925508152,30.8,district sibling median (4 schools),0.276,0.0,0.0,0.276,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",node,4923821630,Allied School Ahmad Campus,29.405794,71.666395,https://www.openstreetmap.org/node/4923821630,29.8,district sibling median (4 schools),0.267,0.0,0.0,0.267,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",node,1456583317,Best College,29.38597,71.658757,https://www.openstreetmap.org/node/1456583317,32.0,district sibling median (4 schools),0.261,0.0,0.0,0.261,Weak,,NEEDS MANUAL VERIFICATION - not accepted
36620075,GPS LAL BAGHALI,LODHRAN,KAROR PACCA,"district bbox (Lodhran District, rel 16117647)",way,23211023,Sadiq Public School,29.37639,71.655951,https://www.openstreetmap.org/way/23211023,33.1,district sibling median (4 schools),0.25,0.0,0.0,0.25,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",node,1029599217,Punjab International Public School,31.564149,72.651533,https://www.openstreetmap.org/node/1029599217,94.7,district sibling median (4 schools),0.375,0.0,0.0,0.375,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",node,8831541915,Dar e Arqam,32.29157,72.345981,https://www.openstreetmap.org/node/8831541915,20.6,district sibling median (4 schools),0.348,0.0,0.0,0.348,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",way,1300593474,Dar e Arqam School,32.574005,72.157043,https://www.openstreetmap.org/way/1300593474,31.7,district sibling median (4 schools),0.348,0.0,0.0,0.348,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",node,8856078730,Askari Public School,32.570776,72.156913,https://www.openstreetmap.org/node/8856078730,31.3,district sibling median (4 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",node,5434228613,Govt Higher Secondary School Boys Khushab,32.29454,72.346782,https://www.openstreetmap.org/node/5434228613,20.7,district sibling median (4 schools),0.316,0.0,0.0,0.316,Weak,,NEEDS MANUAL VERIFICATION - not accepted
38240666,GGPS DHOK PHATIAL,KHUSHAB,NAUSHERA,"district bbox (Khushab District, rel 16117655)",node,8831541914,Govt Girls High School Girls Khushab,32.293082,72.346661,https://www.openstreetmap.org/node/8831541914,20.7,district sibling median (4 schools),0.316,0.0,0.0,0.316,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,394367812,Govt elementry school 120/15L,30.368672,72.407387,https://www.openstreetmap.org/way/394367812,31.6,tehsil sibling median (1 schools),0.414,0.0,0.0,0.414,Possible,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,1434306013,Gov. Girls High School  67 EB,30.269713,73.022032,https://www.openstreetmap.org/way/1434306013,43.9,tehsil sibling median (1 schools),0.381,0.0,0.0,0.381,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,1434306012,Gov. Boys High School 67 EB,30.269632,73.023691,https://www.openstreetmap.org/way/1434306012,44.0,tehsil sibling median (1 schools),0.381,0.0,0.0,0.381,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,13.7,tehsil sibling median (1 schools),0.308,0.0,0.0,0.308,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,7244237288,GCT - TEVTA Sahiwal,30.652151,73.082139,https://www.openstreetmap.org/node/7244237288,41.0,tehsil sibling median (1 schools),0.276,0.0,0.0,0.276,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,13040813444,MC Highschool Kamalia,30.724961,72.642673,https://www.openstreetmap.org/node/13040813444,21.9,tehsil sibling median (1 schools),0.267,0.0,0.0,0.267,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,2.1,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155010,(unnamed amenity=school POI),30.387579,73.069121,https://www.openstreetmap.org/way/447155010,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110165,GGES 64/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155007,(unnamed amenity=school POI),30.385978,73.068761,https://www.openstreetmap.org/way/447155007,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,13.7,tehsil sibling median (1 schools),0.348,0.0,0.0,0.348,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,7244237288,GCT - TEVTA Sahiwal,30.652151,73.082139,https://www.openstreetmap.org/node/7244237288,41.0,tehsil sibling median (1 schools),0.308,0.0,0.0,0.308,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,14135025918,GGHS MADINA ABAD KAMALIA,30.72214,72.647321,https://www.openstreetmap.org/node/14135025918,21.6,tehsil sibling median (1 schools),0.286,0.0,0.0,0.286,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,5491816092,Mukabbir Schools Sahiwal,30.647107,73.119466,https://www.openstreetmap.org/node/5491816092,44.2,tehsil sibling median (1 schools),0.24,0.0,0.0,0.24,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,2917414023,Al Madni Public School,30.747542,72.461956,https://www.openstreetmap.org/node/2917414023,31.8,tehsil sibling median (1 schools),0.235,0.0,0.0,0.235,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,394367812,Govt elementry school 120/15L,30.368672,72.407387,https://www.openstreetmap.org/way/394367812,31.6,tehsil sibling median (1 schools),0.231,0.0,0.0,0.231,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,2.1,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155010,(unnamed amenity=school POI),30.387579,73.069121,https://www.openstreetmap.org/way/447155010,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110291,GPS 165-A/9-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155007,(unnamed amenity=school POI),30.385978,73.068761,https://www.openstreetmap.org/way/447155007,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,394367812,Govt elementry school 120/15L,30.368672,72.407387,https://www.openstreetmap.org/way/394367812,31.6,tehsil sibling median (1 schools),0.333,0.0,0.0,0.333,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,4728028559,Government PS Boys Chak 740 GB,30.643058,72.622339,https://www.openstreetmap.org/node/4728028559,13.7,tehsil sibling median (1 schools),0.286,0.0,0.0,0.286,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,1395925906,Government High School No 1,30.729195,72.655332,https://www.openstreetmap.org/way/1395925906,22.2,tehsil sibling median (1 schools),0.25,0.0,0.0,0.25,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",node,4727738392,DPS & Inter College,30.663484,73.081718,https://www.openstreetmap.org/node/4727738392,41.3,tehsil sibling median (1 schools),0.25,0.0,0.0,0.25,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,1434306013,Gov. Girls High School  67 EB,30.269713,73.022032,https://www.openstreetmap.org/way/1434306013,43.9,tehsil sibling median (1 schools),0.25,0.0,0.0,0.25,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,1434306012,Gov. Boys High School 67 EB,30.269632,73.023691,https://www.openstreetmap.org/way/1434306012,44.0,tehsil sibling median (1 schools),0.25,0.0,0.0,0.25,Weak,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,487508261,(unnamed amenity=school POI),30.536692,72.699357,https://www.openstreetmap.org/way/487508261,2.1,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155010,(unnamed amenity=school POI),30.387579,73.069121,https://www.openstreetmap.org/way/447155010,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
39110439,GGPS 40/12-L,SAHIWAL,CHICHAWATANI,"district bbox (Sahiwal District, rel 16117661)",way,447155007,(unnamed amenity=school POI),30.385978,73.068761,https://www.openstreetmap.org/way/447155007,40.7,tehsil sibling median (1 schools),0.0,0.0,0.0,0.0,Unnamed_POI,,NEEDS MANUAL VERIFICATION - not accepted
